"module": executable file not found in $PATH
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 44151ms | tok/sec: 11,874 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00165 (16.5%) | loss: 3.401700 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,086 | mfu: 39.6% | epoch: 1 | remaining: 250s    
step 00166 (16.6%) | loss: 3.399709 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,891 | mfu: 39.3% | epoch: 1 | remaining: 250s    
step 00167 (16.7%) | loss: 3.397770 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,136 | mfu: 39.7% | epoch: 1 | remaining: 250s    
step 00168 (16.8%) | loss: 3.397824 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,869 | mfu: 39.7% | epoch: 1 | remaining: 249s    
step 00169 (16.9%) | loss: 3.402056 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,095 | mfu: 39.4% | epoch: 1 | remaining: 249s    
step 00170 (17.0%) | loss: 3.402996 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,489 | mfu: 39.4% | epoch: 1 | remaining: 249s    
step 00171 (17.1%) | loss: 3.397101 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,087 | mfu: 39.8% | epoch: 1 | remaining: 248s    
step 00172 (17.2%) | loss: 3.397715 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,606 | mfu: 39.5% | epoch: 1 | remaining: 248s    
step 00173 (17.4%) | loss: 3.395631 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,648 | mfu: 39.3% | epoch: 1 | remaining: 248s    
step 00174 (17.5%) | loss: 3.391039 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,109 | mfu: 39.3% | epoch: 1 | remaining: 247s    
step 00175 (17.6%) | loss: 3.382983 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,004 | mfu: 39.4% | epoch: 1 | remaining: 247s    
step 00176 (17.7%) | loss: 3.385219 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,116 | mfu: 39.0% | epoch: 1 | remaining: 247s    
step 00177 (17.8%) | loss: 3.375004 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,359 | mfu: 39.3% | epoch: 1 | remaining: 246s    
step 00178 (17.9%) | loss: 3.372487 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,431 | mfu: 39.6% | epoch: 1 | remaining: 246s    
step 00179 (18.0%) | loss: 3.370410 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,373 | mfu: 38.9% | epoch: 1 | remaining: 246s    
step 00180 (18.1%) | loss: 3.361482 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,060 | mfu: 39.5% | epoch: 1 | remaining: 245s    
step 00181 (18.2%) | loss: 3.357018 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,047 | mfu: 40.0% | epoch: 1 | remaining: 245s    
step 00182 (18.3%) | loss: 3.356842 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,672 | mfu: 39.4% | epoch: 1 | remaining: 245s    
step 00183 (18.4%) | loss: 3.355458 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,136 | mfu: 39.3% | epoch: 1 | remaining: 244s    
step 00184 (18.5%) | loss: 3.347696 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,662 | mfu: 39.0% | epoch: 1 | remaining: 244s    
step 00185 (18.6%) | loss: 3.349303 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,573 | mfu: 38.9% | epoch: 1 | remaining: 244s    
step 00186 (18.8%) | loss: 3.346167 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,798 | mfu: 38.9% | epoch: 1 | remaining: 243s    
step 00187 (18.9%) | loss: 3.340838 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,503 | mfu: 39.8% | epoch: 1 | remaining: 243s    
step 00188 (19.0%) | loss: 3.335958 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,752 | mfu: 39.3% | epoch: 1 | remaining: 243s    
step 00189 (19.1%) | loss: 3.340630 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,077 | mfu: 38.9% | epoch: 1 | remaining: 242s    
step 00190 (19.2%) | loss: 3.341118 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,850 | mfu: 39.7% | epoch: 1 | remaining: 242s    
step 00191 (19.3%) | loss: 3.340550 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,106 | mfu: 39.5% | epoch: 1 | remaining: 242s    
step 00192 (19.4%) | loss: 3.339522 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,579 | mfu: 39.3% | epoch: 1 | remaining: 241s    
step 00193 (19.5%) | loss: 3.338601 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,031 | mfu: 39.6% | epoch: 1 | remaining: 241s    
step 00194 (19.6%) | loss: 3.332091 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,700 | mfu: 39.3% | epoch: 1 | remaining: 241s    
step 00195 (19.7%) | loss: 3.330826 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,646 | mfu: 39.5% | epoch: 1 | remaining: 241s    
step 00196 (19.8%) | loss: 3.330818 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,498 | mfu: 39.3% | epoch: 1 | remaining: 240s    
step 00197 (19.9%) | loss: 3.328918 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,463 | mfu: 39.2% | epoch: 1 | remaining: 240s    
step 00198 (20.0%) | loss: 3.320385 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,690 | mfu: 39.2% | epoch: 1 | remaining: 240s    
step 00199 (20.1%) | loss: 3.319071 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,135 | mfu: 39.7% | epoch: 1 | remaining: 239s    
step 00200 (20.3%) | loss: 3.317050 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,287 | mfu: 39.4% | epoch: 1 | remaining: 239s    
step 00201 (20.4%) | loss: 3.315696 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,816 | mfu: 39.4% | epoch: 1 | remaining: 239s    
step 00202 (20.5%) | loss: 3.315756 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,877 | mfu: 39.9% | epoch: 1 | remaining: 238s    
step 00203 (20.6%) | loss: 3.313139 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,308 | mfu: 39.7% | epoch: 1 | remaining: 238s    
step 00204 (20.7%) | loss: 3.309085 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,666 | mfu: 39.5% | epoch: 1 | remaining: 238s    
step 00205 (20.8%) | loss: 3.298739 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,989 | mfu: 39.5% | epoch: 1 | remaining: 237s    
step 00206 (20.9%) | loss: 3.296494 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,086 | mfu: 39.7% | epoch: 1 | remaining: 237s    
step 00207 (21.0%) | loss: 3.294608 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,838 | mfu: 39.3% | epoch: 1 | remaining: 237s    
step 00208 (21.1%) | loss: 3.294206 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,286 | mfu: 39.5% | epoch: 1 | remaining: 236s    
step 00209 (21.2%) | loss: 3.290685 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,800 | mfu: 39.7% | epoch: 1 | remaining: 236s    
step 00210 (21.3%) | loss: 3.285413 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,854 | mfu: 39.6% | epoch: 1 | remaining: 236s    
step 00211 (21.4%) | loss: 3.290449 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,395 | mfu: 39.6% | epoch: 1 | remaining: 235s    
step 00212 (21.5%) | loss: 3.284634 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,790 | mfu: 39.5% | epoch: 1 | remaining: 235s    
step 00213 (21.6%) | loss: 3.279010 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,705 | mfu: 39.5% | epoch: 1 | remaining: 235s    
step 00214 (21.7%) | loss: 3.276272 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,087 | mfu: 39.5% | epoch: 1 | remaining: 234s    
step 00215 (21.9%) | loss: 3.274872 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,226 | mfu: 39.7% | epoch: 1 | remaining: 234s    
step 00216 (22.0%) | loss: 3.276839 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,048 | mfu: 39.7% | epoch: 1 | remaining: 234s    
step 00217 (22.1%) | loss: 3.278342 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,451 | mfu: 39.7% | epoch: 1 | remaining: 233s    
step 00218 (22.2%) | loss: 3.276602 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,750 | mfu: 39.6% | epoch: 1 | remaining: 233s    
step 00219 (22.3%) | loss: 3.276411 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,012 | mfu: 39.5% | epoch: 1 | remaining: 233s    
step 00220 (22.4%) | loss: 3.279423 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,970 | mfu: 39.4% | epoch: 1 | remaining: 233s    
step 00221 (22.5%) | loss: 3.282081 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,843 | mfu: 39.3% | epoch: 1 | remaining: 232s    
step 00222 (22.6%) | loss: 3.278462 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,319 | mfu: 38.9% | epoch: 1 | remaining: 232s    
step 00223 (22.7%) | loss: 3.280418 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,416 | mfu: 39.1% | epoch: 1 | remaining: 232s    
step 00224 (22.8%) | loss: 3.280002 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,500 | mfu: 39.3% | epoch: 1 | remaining: 231s    
step 00225 (22.9%) | loss: 3.279916 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,567 | mfu: 39.5% | epoch: 1 | remaining: 231s    
step 00226 (23.0%) | loss: 3.282081 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,982 | mfu: 39.8% | epoch: 1 | remaining: 231s    
step 00227 (23.1%) | loss: 3.280358 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,216 | mfu: 39.5% | epoch: 1 | remaining: 230s    
step 00228 (23.2%) | loss: 3.277943 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,119 | mfu: 39.6% | epoch: 1 | remaining: 230s    
step 00229 (23.4%) | loss: 3.276361 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,674 | mfu: 39.7% | epoch: 1 | remaining: 230s    
step 00230 (23.5%) | loss: 3.278368 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,151 | mfu: 39.6% | epoch: 1 | remaining: 229s    
step 00231 (23.6%) | loss: 3.278379 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,439 | mfu: 39.4% | epoch: 1 | remaining: 229s    
step 00232 (23.7%) | loss: 3.275124 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,777 | mfu: 39.8% | epoch: 1 | remaining: 229s    
step 00233 (23.8%) | loss: 3.271533 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,042 | mfu: 39.7% | epoch: 1 | remaining: 228s    
step 00234 (23.9%) | loss: 3.270030 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,274 | mfu: 39.4% | epoch: 1 | remaining: 228s    
step 00235 (24.0%) | loss: 3.267491 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,889 | mfu: 39.7% | epoch: 1 | remaining: 228s    
step 00236 (24.1%) | loss: 3.265217 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,492 | mfu: 39.6% | epoch: 1 | remaining: 227s    
step 00237 (24.2%) | loss: 3.259194 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,500 | mfu: 39.4% | epoch: 1 | remaining: 227s    
step 00238 (24.3%) | loss: 3.260001 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,677 | mfu: 39.6% | epoch: 1 | remaining: 227s    
step 00239 (24.4%) | loss: 3.257266 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,682 | mfu: 39.5% | epoch: 1 | remaining: 226s    
step 00240 (24.5%) | loss: 3.252421 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,834 | mfu: 39.3% | epoch: 1 | remaining: 226s    
step 00241 (24.6%) | loss: 3.252024 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,978 | mfu: 39.6% | epoch: 1 | remaining: 226s    
step 00242 (24.7%) | loss: 3.252841 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,251 | mfu: 39.6% | epoch: 1 | remaining: 225s    
step 00243 (24.8%) | loss: 3.252213 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,229 | mfu: 39.3% | epoch: 1 | remaining: 225s    
step 00244 (25.0%) | loss: 3.251565 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,549 | mfu: 39.4% | epoch: 1 | remaining: 225s    
step 00245 (25.1%) | loss: 3.244121 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,498 | mfu: 39.4% | epoch: 1 | remaining: 224s    
step 00246 (25.2%) | loss: 3.239891 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,773 | mfu: 39.1% | epoch: 1 | remaining: 224s    
step 00247 (25.3%) | loss: 3.231771 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,172 | mfu: 39.3% | epoch: 1 | remaining: 224s    
step 00248 (25.4%) | loss: 3.234036 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,755 | mfu: 39.4% | epoch: 1 | remaining: 224s    
step 00249 (25.5%) | loss: 3.235522 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,184 | mfu: 39.5% | epoch: 1 | remaining: 223s    
step 00250 (25.6%) | loss: 3.236311 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,590 | mfu: 39.6% | epoch: 1 | remaining: 223s    
step 00251 (25.7%) | loss: 3.238678 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,551 | mfu: 39.4% | epoch: 1 | remaining: 223s    
step 00252 (25.8%) | loss: 3.240498 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,063 | mfu: 39.9% | epoch: 1 | remaining: 222s    
step 00253 (25.9%) | loss: 3.243400 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,533 | mfu: 39.4% | epoch: 1 | remaining: 222s    
step 00254 (26.0%) | loss: 3.246648 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,737 | mfu: 39.5% | epoch: 1 | remaining: 222s    
step 00255 (26.1%) | loss: 3.245852 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,647 | mfu: 39.4% | epoch: 1 | remaining: 221s    
step 00256 (26.2%) | loss: 3.240467 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,473 | mfu: 39.4% | epoch: 1 | remaining: 221s    
step 00257 (26.3%) | loss: 3.240564 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,362 | mfu: 39.5% | epoch: 1 | remaining: 221s    
step 00258 (26.5%) | loss: 3.233523 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,648 | mfu: 39.1% | epoch: 1 | remaining: 220s    
step 00259 (26.6%) | loss: 3.232679 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,447 | mfu: 39.6% | epoch: 1 | remaining: 220s    
step 00260 (26.7%) | loss: 3.232006 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,581 | mfu: 39.2% | epoch: 1 | remaining: 220s    
step 00261 (26.8%) | loss: 3.229638 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,073 | mfu: 39.1% | epoch: 1 | remaining: 219s    
step 00262 (26.9%) | loss: 3.229738 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,825 | mfu: 39.3% | epoch: 1 | remaining: 219s    
step 00263 (27.0%) | loss: 3.228544 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,081 | mfu: 39.6% | epoch: 1 | remaining: 219s    
step 00264 (27.1%) | loss: 3.230000 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,953 | mfu: 39.4% | epoch: 1 | remaining: 218s    
step 00265 (27.2%) | loss: 3.229590 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,973 | mfu: 39.7% | epoch: 1 | remaining: 218s    
step 00266 (27.3%) | loss: 3.224303 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,945 | mfu: 39.7% | epoch: 1 | remaining: 218s    
step 00267 (27.4%) | loss: 3.220497 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,570 | mfu: 39.3% | epoch: 1 | remaining: 217s    
step 00268 (27.5%) | loss: 3.219619 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,544 | mfu: 39.3% | epoch: 1 | remaining: 217s    
step 00269 (27.6%) | loss: 3.215815 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,321 | mfu: 40.0% | epoch: 1 | remaining: 217s    
step 00270 (27.7%) | loss: 3.216745 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,529 | mfu: 39.4% | epoch: 1 | remaining: 216s    
step 00271 (27.8%) | loss: 3.217087 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,684 | mfu: 39.3% | epoch: 1 | remaining: 216s    
step 00272 (28.0%) | loss: 3.218371 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,094 | mfu: 39.3% | epoch: 1 | remaining: 216s    
step 00273 (28.1%) | loss: 3.213972 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,292 | mfu: 39.5% | epoch: 1 | remaining: 216s    
step 00274 (28.2%) | loss: 3.212070 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,079 | mfu: 39.5% | epoch: 1 | remaining: 215s    
step 00275 (28.3%) | loss: 3.207339 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,032 | mfu: 39.5% | epoch: 1 | remaining: 215s    
step 00276 (28.4%) | loss: 3.212154 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,384 | mfu: 39.3% | epoch: 1 | remaining: 215s    
step 00277 (28.5%) | loss: 3.209708 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,037 | mfu: 38.8% | epoch: 1 | remaining: 214s    
step 00278 (28.6%) | loss: 3.206742 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,890 | mfu: 39.5% | epoch: 1 | remaining: 214s    
step 00279 (28.7%) | loss: 3.208258 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,240 | mfu: 39.8% | epoch: 1 | remaining: 214s    
step 00280 (28.8%) | loss: 3.207594 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,387 | mfu: 39.6% | epoch: 1 | remaining: 213s    
step 00281 (28.9%) | loss: 3.208904 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,823 | mfu: 39.5% | epoch: 1 | remaining: 213s    
step 00282 (29.0%) | loss: 3.208087 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,091 | mfu: 39.7% | epoch: 1 | remaining: 213s    
step 00283 (29.1%) | loss: 3.209278 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,574 | mfu: 39.6% | epoch: 1 | remaining: 212s    
step 00284 (29.2%) | loss: 3.205923 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,140 | mfu: 39.3% | epoch: 1 | remaining: 212s    
step 00285 (29.3%) | loss: 3.204005 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,139 | mfu: 39.7% | epoch: 1 | remaining: 212s    
step 00286 (29.4%) | loss: 3.204063 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,696 | mfu: 39.7% | epoch: 1 | remaining: 211s    
step 00287 (29.6%) | loss: 3.202917 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,996 | mfu: 39.4% | epoch: 1 | remaining: 211s    
step 00288 (29.7%) | loss: 3.206775 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,556 | mfu: 39.6% | epoch: 1 | remaining: 211s    
step 00289 (29.8%) | loss: 3.203276 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,891 | mfu: 39.6% | epoch: 1 | remaining: 210s    
step 00290 (29.9%) | loss: 3.200196 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,736 | mfu: 39.9% | epoch: 1 | remaining: 210s    
step 00291 (30.0%) | loss: 3.198278 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,980 | mfu: 39.3% | epoch: 1 | remaining: 210s    
step 00292 (30.1%) | loss: 3.197058 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,841 | mfu: 39.9% | epoch: 1 | remaining: 209s    
step 00293 (30.2%) | loss: 3.194995 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,571 | mfu: 39.4% | epoch: 1 | remaining: 209s    
step 00294 (30.3%) | loss: 3.193533 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,734 | mfu: 39.4% | epoch: 1 | remaining: 209s    
step 00295 (30.4%) | loss: 3.197120 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,479 | mfu: 39.9% | epoch: 1 | remaining: 208s    
step 00296 (30.5%) | loss: 3.198904 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,266 | mfu: 39.5% | epoch: 1 | remaining: 208s    
step 00297 (30.6%) | loss: 3.203184 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,635 | mfu: 39.4% | epoch: 1 | remaining: 208s    
step 00298 (30.7%) | loss: 3.198490 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,688 | mfu: 39.7% | epoch: 1 | remaining: 207s    
step 00299 (30.8%) | loss: 3.189071 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,447 | mfu: 39.6% | epoch: 1 | remaining: 207s    
step 00300 (30.9%) | loss: 3.188475 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,895 | mfu: 39.8% | epoch: 1 | remaining: 207s    
step 00301 (31.0%) | loss: 3.190123 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,423 | mfu: 39.7% | epoch: 1 | remaining: 207s    
step 00302 (31.2%) | loss: 3.189209 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,623 | mfu: 39.5% | epoch: 1 | remaining: 206s    
step 00303 (31.3%) | loss: 3.188951 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,965 | mfu: 39.4% | epoch: 1 | remaining: 206s    
step 00304 (31.4%) | loss: 3.187051 | lrm: 1.00 | dt: 318ms | tok/sec: 1,651,063 | mfu: 39.9% | epoch: 1 | remaining: 206s    
step 00305 (31.5%) | loss: 3.186315 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,269 | mfu: 39.6% | epoch: 1 | remaining: 205s    
step 00306 (31.6%) | loss: 3.182476 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,574 | mfu: 39.3% | epoch: 1 | remaining: 205s    
step 00307 (31.7%) | loss: 3.176803 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,029 | mfu: 39.5% | epoch: 1 | remaining: 205s    
step 00308 (31.8%) | loss: 3.173763 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,889 | mfu: 39.7% | epoch: 1 | remaining: 204s    
step 00309 (31.9%) | loss: 3.170494 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,742 | mfu: 39.6% | epoch: 1 | remaining: 204s    
step 00310 (32.0%) | loss: 3.171869 | lrm: 1.00 | dt: 319ms | tok/sec: 1,646,099 | mfu: 39.8% | epoch: 1 | remaining: 204s    
step 00311 (32.1%) | loss: 3.172813 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,558 | mfu: 39.4% | epoch: 1 | remaining: 203s    
step 00312 (32.2%) | loss: 3.172222 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,076 | mfu: 39.7% | epoch: 1 | remaining: 203s    
step 00313 (32.3%) | loss: 3.170727 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,030 | mfu: 39.7% | epoch: 1 | remaining: 203s    
step 00314 (32.4%) | loss: 3.166465 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,546 | mfu: 39.4% | epoch: 1 | remaining: 202s    
step 00315 (32.5%) | loss: 3.165184 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,839 | mfu: 39.4% | epoch: 1 | remaining: 202s    
step 00316 (32.6%) | loss: 3.167783 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,670 | mfu: 39.8% | epoch: 1 | remaining: 202s    
step 00317 (32.8%) | loss: 3.162984 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,160 | mfu: 39.5% | epoch: 1 | remaining: 201s    
step 00318 (32.9%) | loss: 3.160666 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,878 | mfu: 39.4% | epoch: 1 | remaining: 201s    
step 00319 (33.0%) | loss: 3.161031 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,177 | mfu: 39.7% | epoch: 1 | remaining: 201s    
step 00320 (33.1%) | loss: 3.159230 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,072 | mfu: 39.8% | epoch: 1 | remaining: 200s    
step 00321 (33.2%) | loss: 3.163207 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,990 | mfu: 39.5% | epoch: 1 | remaining: 200s    
step 00322 (33.3%) | loss: 3.159902 | lrm: 1.00 | dt: 319ms | tok/sec: 1,640,997 | mfu: 39.6% | epoch: 1 | remaining: 200s    
step 00323 (33.4%) | loss: 3.156740 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,959 | mfu: 39.7% | epoch: 1 | remaining: 199s    
step 00324 (33.5%) | loss: 3.156767 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,401 | mfu: 39.5% | epoch: 1 | remaining: 199s    
step 00325 (33.6%) | loss: 3.154732 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,354 | mfu: 39.5% | epoch: 1 | remaining: 199s    
step 00326 (33.7%) | loss: 3.158317 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,464 | mfu: 39.7% | epoch: 1 | remaining: 199s    
step 00327 (33.8%) | loss: 3.161954 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,248 | mfu: 39.7% | epoch: 1 | remaining: 198s    
step 00328 (33.9%) | loss: 3.156194 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,951 | mfu: 39.3% | epoch: 1 | remaining: 198s    
step 00329 (34.0%) | loss: 3.157175 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,136 | mfu: 39.7% | epoch: 1 | remaining: 198s    
step 00330 (34.1%) | loss: 3.154442 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,811 | mfu: 39.6% | epoch: 1 | remaining: 197s    
step 00331 (34.2%) | loss: 3.156352 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,556 | mfu: 39.5% | epoch: 1 | remaining: 197s    
step 00332 (34.4%) | loss: 3.154500 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,067 | mfu: 39.6% | epoch: 1 | remaining: 197s    
